Country,Year,Epi. Week (a),Total of Dengue Cases (b),Casos_Nuevos,iso3,area_km2,Population (historical),Inc_Nueva
Turks and Caicos Islands,2015,34,179.92857142857142,8.392857142857139,TCA,991.4510854718388,37049.68370607029,22.652979197989854
Turks and Caicos Islands,2015,35,188.32142857142856,8.392857142857139,TCA,991.4510854718388,37080.08626198083,22.634405657957036
Turks and Caicos Islands,2015,36,196.71428571428572,8.392857142857167,TCA,991.4510854718388,37110.488817891375,22.615862550457376
Turks and Caicos Islands,2015,37,205.10714285714283,8.39285714285711,TCA,991.4510854718388,37140.89137380192,22.597349800756756
Turks and Caicos Islands,2015,38,213.5,8.392857142857167,TCA,991.4510854718388,37171.29392971246,22.5788673343664
Turks and Caicos Islands,2015,39,221.89285714285714,8.392857142857139,TCA,991.4510854718388,37201.696485623004,22.560415077039966
Turks and Caicos Islands,2015,40,230.28571428571428,8.392857142857139,TCA,991.4510854718388,37232.09904153355,22.541992954774454
Turks and Caicos Islands,2015,41,238.67857142857142,8.392857142857139,TCA,991.4510854718388,37262.50159744409,22.523600893808002
Turks and Caicos Islands,2015,42,247.07142857142856,8.392857142857139,TCA,991.4510854718388,37292.90415335463,22.50523882061937
Turks and Caicos Islands,2015,43,255.4642857142857,8.392857142857139,TCA,991.4510854718388,37323.306709265176,22.48690666192684
Turks and Caicos Islands,2015,44,263.85714285714283,8.392857142857139,TCA,991.4510854718388,37353.70926517572,22.46860434468731
Turks and Caicos Islands,2015,45,272.25,8.392857142857167,TCA,991.4510854718388,37384.11182108626,22.450331796095345
Turks and Caicos Islands,2015,46,280.6428571428571,8.39285714285711,TCA,991.4510854718388,37414.514376996805,22.432088943581768
Turks and Caicos Islands,2015,47,289.0357142857143,8.392857142857167,TCA,991.4510854718388,37444.91693290735,22.413875714813923
Turks and Caicos Islands,2015,48,297.42857142857144,8.392857142857167,TCA,991.4510854718388,37475.31948881789,22.395692037692907
Turks and Caicos Islands,2015,49,305.82142857142856,8.39285714285711,TCA,991.4510854718388,37505.722044728434,22.377537840354037
Turks and Caicos Islands,2015,50,314.21428571428567,8.39285714285711,TCA,991.4510854718388,37536.12460063898,22.359413051165753
Turks and Caicos Islands,2015,51,322.60714285714283,8.392857142857167,TCA,991.4510854718388,37566.52715654952,22.341317598728097
Turks and Caicos Islands,2015,52,331.0,8.392857142857167,TCA,991.4510854718388,37596.92971246006,22.32325141187174
Turks and Caicos Islands,2016,1,0.0,0.0,TCA,991.4510854718388,37657.73482428115,0.0
Turks and Caicos Islands,2016,2,0.0,0.0,TCA,991.4510854718388,37688.13738019169,0.0
Turks and Caicos Islands,2016,3,0.0,0.0,TCA,991.4510854718388,37718.539936102236,0.0
Turks and Caicos Islands,2016,4,0.0,0.0,TCA,991.4510854718388,37748.94249201278,0.0
