PROVINCIA,DEPARTAMENTO,iso_year,iso_week,CONFIRMADO,NEGATIVO
CORRIENTES,CURUZU CUATIA,2018,42,1,2
CORRIENTES,SAN LUIS DEL PALMAR,2018,42,0,2
CORRIENTES,CAPITAL,2018,43,0,3
CORRIENTES,SALADAS,2018,43,0,1
CORRIENTES,CAPITAL,2018,44,0,2
CORRIENTES,CURUZU CUATIA,2018,44,0,1
CORRIENTES,BELLA VISTA,2018,45,0,1
CORRIENTES,CAPITAL,2018,45,1,2
CORRIENTES,GENERAL PAZ,2018,45,0,1
CORRIENTES,GOYA,2018,45,0,1
CORRIENTES,SALADAS,2018,45,0,2
CORRIENTES,CAPITAL,2018,46,0,3
CORRIENTES,CAPITAL,2018,47,1,2
CORRIENTES,CONCEPCION,2018,47,0,1
CORRIENTES,EMPEDRADO,2018,47,0,1
CORRIENTES,SAN COSME,2018,47,0,1
CORRIENTES,CAPITAL,2018,48,1,4
CORRIENTES,CURUZU CUATIA,2018,48,0,1
CORRIENTES,EMPEDRADO,2018,48,0,1
CORRIENTES,GENERAL PAZ,2018,48,0,3
CORRIENTES,PASO DE LOS LIBRES,2018,48,0,1
CORRIENTES,SAN LUIS DEL PALMAR,2018,48,0,1
CORRIENTES,CONCEPCION,2018,49,0,1
CORRIENTES,GOYA,2018,49,0,1
CORRIENTES,CAPITAL,2018,51,1,6
CORRIENTES,GOYA,2018,51,0,2
CORRIENTES,MERCEDES,2018,51,0,1
CORRIENTES,MONTE CASEROS,2018,51,0,1
CORRIENTES,CAPITAL,2018,52,0,1
CORRIENTES,CAPITAL,2019,1,0,1
CORRIENTES,CAPITAL,2019,2,1,5
CORRIENTES,MERCEDES,2019,2,0,1
CORRIENTES,CAPITAL,2019,4,0,2
CORRIENTES,ITUZAINGO,2019,4,0,1
CORRIENTES,MBURUCUYA,2019,4,0,1
CORRIENTES,SANTO TOME,2019,4,0,1
CORRIENTES,CAPITAL,2019,5,1,6
CORRIENTES,MERCEDES,2019,5,0,1
CORRIENTES,MONTE CASEROS,2019,5,0,1
CORRIENTES,SALADAS,2019,5,0,1
CORRIENTES,SAN MARTIN,2019,5,0,1
CORRIENTES,CAPITAL,2019,6,1,1
CORRIENTES,CAPITAL,2019,7,0,1
CORRIENTES,MONTE CASEROS,2019,7,0,1
CORRIENTES,PASO DE LOS LIBRES,2019,7,0,1
CORRIENTES,CAPITAL,2019,8,1,1
CORRIENTES,CURUZU CUATIA,2019,8,0,1
CORRIENTES,MONTE CASEROS,2019,8,0,1
CORRIENTES,SAN COSME,2019,8,0,1
CORRIENTES,SAUCE,2019,8,0,1
CORRIENTES,CAPITAL,2019,12,1,2
CORRIENTES,CURUZU CUATIA,2019,12,0,2
CORRIENTES,EMPEDRADO,2019,12,0,1
CORRIENTES,CAPITAL,2019,13,0,1
CORRIENTES,CAPITAL,2019,14,1,0
CORRIENTES,CAPITAL,2019,15,1,11
CORRIENTES,CURUZU CUATIA,2019,15,0,1
CORRIENTES,ESQUINA,2019,15,0,1
CORRIENTES,ITUZAINGO,2019,15,0,1
CORRIENTES,SAN COSME,2019,15,0,1
CORRIENTES,SAN LUIS DEL PALMAR,2019,15,0,1
CORRIENTES,SANTO TOME,2019,15,1,4
CORRIENTES,CAPITAL,2019,19,1,12
CORRIENTES,CURUZU CUATIA,2019,19,0,1
CORRIENTES,GOYA,2019,19,0,1
CORRIENTES,MERCEDES,2019,19,0,1
CORRIENTES,SALADAS,2019,19,0,1
CORRIENTES,SAN MARTIN,2019,19,0,1
CORRIENTES,SANTO TOME,2019,19,1,2
CORRIENTES,CURUZU CUATIA,2019,20,0,1
CORRIENTES,CAPITAL,2019,21,1,8
CORRIENTES,ITUZAINGO,2019,21,0,1
CORRIENTES,SAN COSME,2019,21,0,2
CORRIENTES,SAN LUIS DEL PALMAR,2019,21,0,1
CORRIENTES,SANTO TOME,2019,21,0,1
CORRIENTES,CAPITAL,2019,22,1,6
CORRIENTES,GOYA,2019,22,2,0
CORRIENTES,ITUZAINGO,2019,22,0,1
CORRIENTES,BELLA VISTA,2019,25,0,1
CORRIENTES,CAPITAL,2019,25,1,3
CORRIENTES,CONCEPCION,2019,25,0,1
CORRIENTES,GOYA,2019,25,0,1
CORRIENTES,SALADAS,2019,25,0,1
CORRIENTES,SAN COSME,2019,25,0,2
CORRIENTES,SAN MIGUEL,2019,25,0,1
CORRIENTES,CAPITAL,2019,26,0,1
CORRIENTES,ITATI,2019,26,0,1
CORRIENTES,ITUZAINGO,2019,26,1,0
CORRIENTES,SALADAS,2019,26,0,2
CORRIENTES,ITUZAINGO,2019,29,0,2
CORRIENTES,SANTO TOME,2019,29,0,1
CORRIENTES,CAPITAL,2019,32,0,1
CORRIENTES,ITUZAINGO,2019,32,1,0
CORRIENTES,CAPITAL,2019,35,0,1
CORRIENTES,GENERAL PAZ,2019,35,0,1
CORRIENTES,CAPITAL,2019,37,0,2
CORRIENTES,SAN COSME,2019,37,0,1
CORRIENTES,CAPITAL,2019,40,1,3
CORRIENTES,GOYA,2019,40,0,1
CORRIENTES,ITUZAINGO,2019,40,0,1
CORRIENTES,MERCEDES,2019,40,0,1
CORRIENTES,SAN LUIS DEL PALMAR,2019,40,0,1
CORRIENTES,SANTO TOME,2019,40,0,1
CORRIENTES,CURUZU CUATIA,2019,42,0,1
CORRIENTES,CAPITAL,2019,43,0,3
CORRIENTES,SANTO TOME,2019,43,0,2
CORRIENTES,CAPITAL,2019,44,1,4
CORRIENTES,LAVALLE,2019,44,0,1
CORRIENTES,SAN LUIS DEL PALMAR,2019,44,0,1
CORRIENTES,CAPITAL,2019,45,0,3
CORRIENTES,EMPEDRADO,2019,45,0,1
CORRIENTES,CAPITAL,2019,46,0,2
CORRIENTES,CAPITAL,2019,47,0,2
CORRIENTES,GOYA,2019,47,0,1
CORRIENTES,CAPITAL,2019,48,1,2
CORRIENTES,GOYA,2019,48,0,1
CORRIENTES,ITATI,2019,48,0,1
CORRIENTES,SALADAS,2019,48,0,1
CORRIENTES,CAPITAL,2019,49,0,1
CORRIENTES,GOYA,2019,49,0,1
CORRIENTES,SAN COSME,2019,49,0,1
CORRIENTES,SANTO TOME,2019,49,0,1
CORRIENTES,BELLA VISTA,2019,50,0,1
CORRIENTES,CAPITAL,2019,50,1,11
CORRIENTES,MONTE CASEROS,2019,50,0,1
CORRIENTES,SAN COSME,2019,50,0,1
CORRIENTES,CAPITAL,2019,51,0,1
CORRIENTES,SAN MIGUEL,2019,51,0,1
CORRIENTES,MONTE CASEROS,2019,52,0,1
CORRIENTES,CAPITAL,2020,2,3,11
CORRIENTES,ESQUINA,2020,2,0,1
CORRIENTES,SAN COSME,2020,2,0,1
CORRIENTES,SANTO TOME,2020,2,0,1
CORRIENTES,CAPITAL,2020,3,1,10
CORRIENTES,ITUZAINGO,2020,3,0,1
CORRIENTES,BELLA VISTA,2020,4,0,1
CORRIENTES,CAPITAL,2020,4,5,10
CORRIENTES,ITUZAINGO,2020,4,0,3
CORRIENTES,MONTE CASEROS,2020,4,0,1
CORRIENTES,SAN LUIS DEL PALMAR,2020,4,0,2
CORRIENTES,SANTO TOME,2020,4,0,2
CORRIENTES,CAPITAL,2020,5,11,20
CORRIENTES,CURUZU CUATIA,2020,5,0,1
CORRIENTES,MONTE CASEROS,2020,5,0,1
CORRIENTES,SAN COSME,2020,5,0,2
CORRIENTES,SANTO TOME,2020,5,0,5
CORRIENTES,BELLA VISTA,2020,6,0,1
CORRIENTES,CAPITAL,2020,6,10,27
CORRIENTES,ITUZAINGO,2020,6,0,2
CORRIENTES,PASO DE LOS LIBRES,2020,6,0,1
CORRIENTES,SALADAS,2020,6,0,1
CORRIENTES,SAN MIGUEL,2020,6,0,1
CORRIENTES,SANTO TOME,2020,6,1,2
CORRIENTES,CAPITAL,2020,7,18,15
CORRIENTES,CURUZU CUATIA,2020,7,1,0
CORRIENTES,EMPEDRADO,2020,7,1,0
CORRIENTES,GOYA,2020,7,0,2
CORRIENTES,ITATI,2020,7,1,1
CORRIENTES,ITUZAINGO,2020,7,1,3
CORRIENTES,LAVALLE,2020,7,0,1
CORRIENTES,MONTE CASEROS,2020,7,0,1
CORRIENTES,PASO DE LOS LIBRES,2020,7,0,1
CORRIENTES,SALADAS,2020,7,0,1
CORRIENTES,SAN COSME,2020,7,0,3
CORRIENTES,SAN LUIS DEL PALMAR,2020,7,0,1
CORRIENTES,SANTO TOME,2020,7,1,0
CORRIENTES,CAPITAL,2020,8,19,25
CORRIENTES,CONCEPCION,2020,8,0,1
CORRIENTES,CURUZU CUATIA,2020,8,0,1
CORRIENTES,EMPEDRADO,2020,8,1,1
CORRIENTES,GOYA,2020,8,0,1
CORRIENTES,ITATI,2020,8,2,1
CORRIENTES,SAN COSME,2020,8,1,1
CORRIENTES,SAN MIGUEL,2020,8,0,1
CORRIENTES,SANTO TOME,2020,8,2,3
CORRIENTES,BERON DE ASTRADA,2020,9,0,1
CORRIENTES,CAPITAL,2020,9,44,45
CORRIENTES,CONCEPCION,2020,9,0,1
CORRIENTES,EMPEDRADO,2020,9,0,1
CORRIENTES,ITATI,2020,9,2,1
CORRIENTES,ITUZAINGO,2020,9,1,2
CORRIENTES,MONTE CASEROS,2020,9,2,1
CORRIENTES,SALADAS,2020,9,1,2
CORRIENTES,SAN COSME,2020,9,2,0
CORRIENTES,SANTO TOME,2020,9,1,4
CORRIENTES,BELLA VISTA,2020,10,1,0
CORRIENTES,CAPITAL,2020,10,106,88
CORRIENTES,CURUZU CUATIA,2020,10,1,1
CORRIENTES,EMPEDRADO,2020,10,1,0
CORRIENTES,ESQUINA,2020,10,1,1
CORRIENTES,GENERAL ALVEAR,2020,10,0,1
CORRIENTES,GENERAL PAZ,2020,10,0,1
CORRIENTES,ITUZAINGO,2020,10,6,10
CORRIENTES,LAVALLE,2020,10,0,2
CORRIENTES,MERCEDES,2020,10,1,0
CORRIENTES,PASO DE LOS LIBRES,2020,10,0,1
CORRIENTES,SALADAS,2020,10,0,3
CORRIENTES,SAN COSME,2020,10,9,5
CORRIENTES,SANTO TOME,2020,10,3,4
CORRIENTES,BELLA VISTA,2020,11,2,2
CORRIENTES,BERON DE ASTRADA,2020,11,0,1
CORRIENTES,CAPITAL,2020,11,125,134
CORRIENTES,CONCEPCION,2020,11,0,1
CORRIENTES,CURUZU CUATIA,2020,11,0,1
CORRIENTES,EMPEDRADO,2020,11,0,1
CORRIENTES,GENERAL PAZ,2020,11,1,1
CORRIENTES,GOYA,2020,11,1,1
CORRIENTES,ITATI,2020,11,3,3
CORRIENTES,ITUZAINGO,2020,11,4,6
CORRIENTES,MBURUCUYA,2020,11,0,1
CORRIENTES,MERCEDES,2020,11,1,1
CORRIENTES,MONTE CASEROS,2020,11,0,1
CORRIENTES,PASO DE LOS LIBRES,2020,11,1,1
CORRIENTES,SALADAS,2020,11,1,3
CORRIENTES,SAN COSME,2020,11,3,12
CORRIENTES,SAN LUIS DEL PALMAR,2020,11,0,1
CORRIENTES,SANTO TOME,2020,11,0,1
CORRIENTES,BELLA VISTA,2020,12,0,2
CORRIENTES,CAPITAL,2020,12,80,90
CORRIENTES,CURUZU CUATIA,2020,12,0,4
CORRIENTES,EMPEDRADO,2020,12,1,1
CORRIENTES,ESQUINA,2020,12,0,2
CORRIENTES,GENERAL PAZ,2020,12,0,2
CORRIENTES,GOYA,2020,12,2,7
CORRIENTES,ITUZAINGO,2020,12,15,16
CORRIENTES,LAVALLE,2020,12,0,3
CORRIENTES,MERCEDES,2020,12,0,1
CORRIENTES,PASO DE LOS LIBRES,2020,12,0,1
CORRIENTES,SALADAS,2020,12,1,1
CORRIENTES,SAN COSME,2020,12,2,11
CORRIENTES,SAN LUIS DEL PALMAR,2020,12,1,1
CORRIENTES,SANTO TOME,2020,12,4,10
CORRIENTES,BELLA VISTA,2020,13,2,4
CORRIENTES,BERON DE ASTRADA,2020,13,1,1
CORRIENTES,CAPITAL,2020,13,103,292
CORRIENTES,CONCEPCION,2020,13,0,1
CORRIENTES,CURUZU CUATIA,2020,13,2,10
CORRIENTES,EMPEDRADO,2020,13,1,6
CORRIENTES,ESQUINA,2020,13,1,6
CORRIENTES,GENERAL PAZ,2020,13,0,5
CORRIENTES,GOYA,2020,13,2,8
CORRIENTES,ITATI,2020,13,1,10
CORRIENTES,ITUZAINGO,2020,13,6,14
CORRIENTES,LAVALLE,2020,13,0,2
CORRIENTES,MERCEDES,2020,13,1,6
CORRIENTES,MONTE CASEROS,2020,13,2,4
CORRIENTES,PASO DE LOS LIBRES,2020,13,0,3
CORRIENTES,SALADAS,2020,13,1,8
CORRIENTES,SAN COSME,2020,13,2,12
CORRIENTES,SAN LUIS DEL PALMAR,2020,13,2,8
CORRIENTES,SAN MARTIN,2020,13,0,1
CORRIENTES,SAN ROQUE,2020,13,0,3
CORRIENTES,SANTO TOME,2020,13,2,9
CORRIENTES,BELLA VISTA,2020,14,1,2
CORRIENTES,BERON DE ASTRADA,2020,14,2,1
CORRIENTES,CAPITAL,2020,14,124,123
CORRIENTES,CONCEPCION,2020,14,0,1
CORRIENTES,CURUZU CUATIA,2020,14,0,1
CORRIENTES,EMPEDRADO,2020,14,0,1
CORRIENTES,GOYA,2020,14,0,3
CORRIENTES,ITATI,2020,14,0,4
CORRIENTES,ITUZAINGO,2020,14,11,6
CORRIENTES,MERCEDES,2020,14,0,4
CORRIENTES,MONTE CASEROS,2020,14,0,2
CORRIENTES,PASO DE LOS LIBRES,2020,14,1,3
CORRIENTES,SALADAS,2020,14,0,3
CORRIENTES,SAN COSME,2020,14,3,6
CORRIENTES,SAN LUIS DEL PALMAR,2020,14,1,4
CORRIENTES,SAN MARTIN,2020,14,0,1
CORRIENTES,SAN MIGUEL,2020,14,0,1
CORRIENTES,SANTO TOME,2020,14,2,9
CORRIENTES,BELLA VISTA,2020,15,0,4
CORRIENTES,BERON DE ASTRADA,2020,15,0,1
CORRIENTES,CAPITAL,2020,15,41,82
CORRIENTES,CURUZU CUATIA,2020,15,0,4
CORRIENTES,EMPEDRADO,2020,15,0,1
CORRIENTES,ESQUINA,2020,15,0,1
CORRIENTES,GENERAL ALVEAR,2020,15,1,0
CORRIENTES,GOYA,2020,15,2,2
CORRIENTES,ITATI,2020,15,0,5
CORRIENTES,ITUZAINGO,2020,15,19,19
CORRIENTES,LAVALLE,2020,15,0,2
CORRIENTES,MBURUCUYA,2020,15,0,4
CORRIENTES,PASO DE LOS LIBRES,2020,15,1,0
CORRIENTES,SALADAS,2020,15,1,2
CORRIENTES,SAN COSME,2020,15,8,10
CORRIENTES,SANTO TOME,2020,15,1,2
CORRIENTES,BELLA VISTA,2020,16,1,1
CORRIENTES,CAPITAL,2020,16,95,121
CORRIENTES,CURUZU CUATIA,2020,16,0,1
CORRIENTES,GOYA,2020,16,2,4
CORRIENTES,ITUZAINGO,2020,16,22,28
CORRIENTES,LAVALLE,2020,16,0,1
CORRIENTES,MONTE CASEROS,2020,16,1,2
CORRIENTES,SALADAS,2020,16,1,1
CORRIENTES,SAN COSME,2020,16,5,7
CORRIENTES,SAN LUIS DEL PALMAR,2020,16,0,2
CORRIENTES,SAN MIGUEL,2020,16,1,0
CORRIENTES,SAN ROQUE,2020,16,0,3
CORRIENTES,SANTO TOME,2020,16,2,11
CORRIENTES,BELLA VISTA,2020,17,0,2
CORRIENTES,BERON DE ASTRADA,2020,17,0,2
CORRIENTES,CAPITAL,2020,17,141,191
CORRIENTES,CURUZU CUATIA,2020,17,0,2
CORRIENTES,EMPEDRADO,2020,17,0,2
CORRIENTES,ESQUINA,2020,17,0,1
CORRIENTES,GOYA,2020,17,0,2
CORRIENTES,ITATI,2020,17,1,0
CORRIENTES,ITUZAINGO,2020,17,16,16
CORRIENTES,LAVALLE,2020,17,0,1
CORRIENTES,MBURUCUYA,2020,17,0,1
CORRIENTES,MERCEDES,2020,17,0,3
CORRIENTES,SALADAS,2020,17,1,4
CORRIENTES,SAN COSME,2020,17,3,5
CORRIENTES,SAN LUIS DEL PALMAR,2020,17,1,4
CORRIENTES,SAN ROQUE,2020,17,0,1
CORRIENTES,SANTO TOME,2020,17,3,10
CORRIENTES,BELLA VISTA,2020,18,2,2
CORRIENTES,CAPITAL,2020,18,98,115
CORRIENTES,CONCEPCION,2020,18,0,1
CORRIENTES,CURUZU CUATIA,2020,18,1,3
CORRIENTES,EMPEDRADO,2020,18,1,1
CORRIENTES,GOYA,2020,18,1,4
CORRIENTES,ITUZAINGO,2020,18,19,14
CORRIENTES,LAVALLE,2020,18,0,1
CORRIENTES,MERCEDES,2020,18,0,2
CORRIENTES,MONTE CASEROS,2020,18,0,1
CORRIENTES,PASO DE LOS LIBRES,2020,18,0,2
CORRIENTES,SALADAS,2020,18,0,2
CORRIENTES,SAN COSME,2020,18,7,2
CORRIENTES,SAN LUIS DEL PALMAR,2020,18,0,2
CORRIENTES,SANTO TOME,2020,18,13,14
CORRIENTES,BELLA VISTA,2020,19,2,4
CORRIENTES,BERON DE ASTRADA,2020,19,0,1
CORRIENTES,CAPITAL,2020,19,123,142
CORRIENTES,CONCEPCION,2020,19,1,1
CORRIENTES,GENERAL ALVEAR,2020,19,1,0
CORRIENTES,GENERAL PAZ,2020,19,0,3
CORRIENTES,GOYA,2020,19,0,2
CORRIENTES,ITATI,2020,19,1,2
CORRIENTES,ITUZAINGO,2020,19,18,4
CORRIENTES,MBURUCUYA,2020,19,0,1
CORRIENTES,PASO DE LOS LIBRES,2020,19,0,1
CORRIENTES,SALADAS,2020,19,0,1
CORRIENTES,SAN COSME,2020,19,5,4
CORRIENTES,SAN LUIS DEL PALMAR,2020,19,1,1
CORRIENTES,SAN MIGUEL,2020,19,2,0
CORRIENTES,SANTO TOME,2020,19,5,5
CORRIENTES,BELLA VISTA,2020,20,0,3
CORRIENTES,BERON DE ASTRADA,2020,20,0,1
CORRIENTES,CAPITAL,2020,20,164,134
CORRIENTES,CONCEPCION,2020,20,1,1
CORRIENTES,CURUZU CUATIA,2020,20,0,2
CORRIENTES,GENERAL PAZ,2020,20,0,3
CORRIENTES,GOYA,2020,20,0,2
CORRIENTES,ITATI,2020,20,0,2
CORRIENTES,ITUZAINGO,2020,20,24,7
CORRIENTES,MBURUCUYA,2020,20,0,1
CORRIENTES,MERCEDES,2020,20,1,4
CORRIENTES,SALADAS,2020,20,1,3
CORRIENTES,SAN COSME,2020,20,5,12
CORRIENTES,SAN LUIS DEL PALMAR,2020,20,0,1
CORRIENTES,SAN MARTIN,2020,20,0,1
CORRIENTES,SANTO TOME,2020,20,10,14
CORRIENTES,BELLA VISTA,2020,21,0,1
CORRIENTES,BERON DE ASTRADA,2020,21,1,2
CORRIENTES,CAPITAL,2020,21,226,141
CORRIENTES,CONCEPCION,2020,21,0,2
CORRIENTES,CURUZU CUATIA,2020,21,2,1
CORRIENTES,GENERAL ALVEAR,2020,21,0,2
CORRIENTES,GENERAL PAZ,2020,21,1,1
CORRIENTES,GOYA,2020,21,1,3
CORRIENTES,ITATI,2020,21,6,1
CORRIENTES,ITUZAINGO,2020,21,20,9
CORRIENTES,MERCEDES,2020,21,1,4
CORRIENTES,SALADAS,2020,21,0,2
CORRIENTES,SAN COSME,2020,21,3,8
CORRIENTES,SAN LUIS DEL PALMAR,2020,21,1,0
CORRIENTES,SANTO TOME,2020,21,3,3
CORRIENTES,CAPITAL,2020,22,114,92
CORRIENTES,EMPEDRADO,2020,22,0,1
CORRIENTES,ESQUINA,2020,22,0,1
CORRIENTES,GENERAL PAZ,2020,22,2,1
CORRIENTES,ITATI,2020,22,1,0
CORRIENTES,ITUZAINGO,2020,22,3,7
CORRIENTES,LAVALLE,2020,22,0,1
CORRIENTES,MERCEDES,2020,22,2,9
CORRIENTES,MONTE CASEROS,2020,22,0,1
CORRIENTES,PASO DE LOS LIBRES,2020,22,1,0
CORRIENTES,SALADAS,2020,22,1,1
CORRIENTES,SAN COSME,2020,22,3,3
CORRIENTES,SAN LUIS DEL PALMAR,2020,22,2,1
CORRIENTES,SAN MIGUEL,2020,22,1,0
CORRIENTES,SANTO TOME,2020,22,6,8
CORRIENTES,BERON DE ASTRADA,2020,23,1,1
CORRIENTES,CAPITAL,2020,23,186,142
CORRIENTES,CONCEPCION,2020,23,1,0
CORRIENTES,CURUZU CUATIA,2020,23,0,1
CORRIENTES,EMPEDRADO,2020,23,2,2
CORRIENTES,ESQUINA,2020,23,0,1
CORRIENTES,GENERAL ALVEAR,2020,23,0,1
CORRIENTES,GENERAL PAZ,2020,23,3,4
CORRIENTES,GOYA,2020,23,0,4
CORRIENTES,ITATI,2020,23,1,3
CORRIENTES,ITUZAINGO,2020,23,7,6
CORRIENTES,LAVALLE,2020,23,0,1
CORRIENTES,MERCEDES,2020,23,5,5
CORRIENTES,MONTE CASEROS,2020,23,1,1
CORRIENTES,SALADAS,2020,23,0,2
CORRIENTES,SAN COSME,2020,23,3,1
CORRIENTES,SAN LUIS DEL PALMAR,2020,23,1,5
CORRIENTES,SAN MIGUEL,2020,23,0,1
CORRIENTES,SAN ROQUE,2020,23,1,1
CORRIENTES,SANTO TOME,2020,23,6,4
CORRIENTES,CAPITAL,2020,24,59,88
CORRIENTES,CURUZU CUATIA,2020,24,0,1
CORRIENTES,EMPEDRADO,2020,24,1,2
CORRIENTES,GOYA,2020,24,0,1
CORRIENTES,ITATI,2020,24,0,2
CORRIENTES,ITUZAINGO,2020,24,6,4
CORRIENTES,MERCEDES,2020,24,1,2
CORRIENTES,PASO DE LOS LIBRES,2020,24,0,1
CORRIENTES,SAN COSME,2020,24,0,2
CORRIENTES,SAN LUIS DEL PALMAR,2020,24,0,2
CORRIENTES,SAN MARTIN,2020,24,0,1
CORRIENTES,SANTO TOME,2020,24,2,3
CORRIENTES,BELLA VISTA,2020,25,1,2
CORRIENTES,CAPITAL,2020,25,34,82
CORRIENTES,EMPEDRADO,2020,25,0,2
CORRIENTES,ITUZAINGO,2020,25,0,1
CORRIENTES,MERCEDES,2020,25,0,3
CORRIENTES,MONTE CASEROS,2020,25,0,1
CORRIENTES,SAN COSME,2020,25,0,3
CORRIENTES,SAN LUIS DEL PALMAR,2020,25,0,2
CORRIENTES,SANTO TOME,2020,25,4,2
CORRIENTES,CAPITAL,2020,26,25,51
CORRIENTES,EMPEDRADO,2020,26,0,3
CORRIENTES,GOYA,2020,26,0,1
CORRIENTES,ITUZAINGO,2020,26,6,6
CORRIENTES,MERCEDES,2020,26,1,3
CORRIENTES,SAN COSME,2020,26,0,1
CORRIENTES,SANTO TOME,2020,26,0,4
CORRIENTES,CAPITAL,2020,27,16,46
CORRIENTES,EMPEDRADO,2020,27,0,1
CORRIENTES,ESQUINA,2020,27,0,1
CORRIENTES,ITATI,2020,27,0,3
CORRIENTES,ITUZAINGO,2020,27,4,5
CORRIENTES,MERCEDES,2020,27,0,2
CORRIENTES,SALADAS,2020,27,1,1
CORRIENTES,SAN COSME,2020,27,0,1
CORRIENTES,SANTO TOME,2020,27,1,4
CORRIENTES,CAPITAL,2020,28,4,5
CORRIENTES,ITUZAINGO,2020,28,1,1
CORRIENTES,MBURUCUYA,2020,28,0,1
CORRIENTES,MERCEDES,2020,28,0,1
CORRIENTES,SANTO TOME,2020,28,0,1
CORRIENTES,CAPITAL,2020,29,2,11
CORRIENTES,CONCEPCION,2020,29,0,1
CORRIENTES,SANTO TOME,2020,29,1,6
CORRIENTES,CAPITAL,2020,30,5,15
CORRIENTES,EMPEDRADO,2020,30,0,1
CORRIENTES,GENERAL PAZ,2020,30,0,2
CORRIENTES,ITUZAINGO,2020,30,1,1
CORRIENTES,MERCEDES,2020,30,0,1
CORRIENTES,MONTE CASEROS,2020,30,0,1
CORRIENTES,SAN COSME,2020,30,1,1
CORRIENTES,SANTO TOME,2020,30,0,3
CORRIENTES,BELLA VISTA,2020,31,0,1
CORRIENTES,CAPITAL,2020,31,1,7
CORRIENTES,ITUZAINGO,2020,31,1,0
CORRIENTES,MONTE CASEROS,2020,31,0,1
CORRIENTES,SANTO TOME,2020,31,1,7
CORRIENTES,CAPITAL,2020,32,2,7
CORRIENTES,ITUZAINGO,2020,32,1,0
CORRIENTES,MERCEDES,2020,32,0,1
CORRIENTES,BERON DE ASTRADA,2020,33,0,1
CORRIENTES,CAPITAL,2020,33,2,13
CORRIENTES,GENERAL PAZ,2020,33,0,1
CORRIENTES,MERCEDES,2020,33,0,1
CORRIENTES,PASO DE LOS LIBRES,2020,33,0,1
CORRIENTES,SANTO TOME,2020,33,1,4
CORRIENTES,CAPITAL,2020,34,1,3
CORRIENTES,CURUZU CUATIA,2020,34,0,1
CORRIENTES,GOYA,2020,34,0,1
CORRIENTES,SANTO TOME,2020,34,0,1
CORRIENTES,CAPITAL,2020,35,1,2
CORRIENTES,GOYA,2020,35,0,1
CORRIENTES,MERCEDES,2020,35,0,1
CORRIENTES,SAN LUIS DEL PALMAR,2020,35,0,1
CORRIENTES,SANTO TOME,2020,35,0,1
CORRIENTES,CAPITAL,2020,36,3,5
CORRIENTES,CURUZU CUATIA,2020,36,0,1
CORRIENTES,GENERAL PAZ,2020,36,0,1
CORRIENTES,MERCEDES,2020,36,0,2
CORRIENTES,SANTO TOME,2020,36,0,1
CORRIENTES,BELLA VISTA,2020,37,0,1
CORRIENTES,CAPITAL,2020,37,2,2
CORRIENTES,CURUZU CUATIA,2020,37,0,1
CORRIENTES,GOYA,2020,37,0,1
CORRIENTES,SANTO TOME,2020,37,0,2
CORRIENTES,CAPITAL,2020,38,1,2
CORRIENTES,CURUZU CUATIA,2020,38,0,1
CORRIENTES,GOYA,2020,38,0,1
CORRIENTES,PASO DE LOS LIBRES,2020,38,0,1
CORRIENTES,SANTO TOME,2020,38,0,1
CORRIENTES,CAPITAL,2020,39,1,5
CORRIENTES,EMPEDRADO,2020,39,0,1
CORRIENTES,CAPITAL,2020,40,1,4
CORRIENTES,GOYA,2020,40,0,2
CORRIENTES,ITUZAINGO,2020,40,0,1
CORRIENTES,CAPITAL,2020,41,1,3
CORRIENTES,MERCEDES,2020,41,0,2
CORRIENTES,SANTO TOME,2020,41,0,1
CORRIENTES,CAPITAL,2020,42,0,1
CORRIENTES,BELLA VISTA,2020,43,0,1
CORRIENTES,CAPITAL,2020,43,1,13
CORRIENTES,GENERAL PAZ,2020,43,0,1
CORRIENTES,GOYA,2020,43,1,1
CORRIENTES,ITATI,2020,43,0,1
CORRIENTES,ITUZAINGO,2020,43,0,1
CORRIENTES,LAVALLE,2020,43,0,1
CORRIENTES,SAN COSME,2020,43,0,1
CORRIENTES,SANTO TOME,2020,43,0,2
CORRIENTES,CAPITAL,2020,44,1,11
CORRIENTES,EMPEDRADO,2020,44,0,1
CORRIENTES,GOYA,2020,44,0,1
CORRIENTES,MERCEDES,2020,44,0,1
CORRIENTES,CAPITAL,2020,45,1,6
CORRIENTES,LAVALLE,2020,45,0,2
CORRIENTES,CAPITAL,2020,46,1,9
CORRIENTES,EMPEDRADO,2020,46,0,1
CORRIENTES,GENERAL PAZ,2020,46,0,1
CORRIENTES,MERCEDES,2020,46,0,1
CORRIENTES,MONTE CASEROS,2020,46,0,1
CORRIENTES,SAN COSME,2020,46,0,1
CORRIENTES,SANTO TOME,2020,46,0,1
CORRIENTES,BELLA VISTA,2020,47,0,1
CORRIENTES,CAPITAL,2020,47,1,4
CORRIENTES,GENERAL PAZ,2020,47,0,1
CORRIENTES,GOYA,2020,47,0,2
CORRIENTES,MERCEDES,2020,47,0,3
CORRIENTES,SANTO TOME,2020,47,0,1
CORRIENTES,CAPITAL,2020,48,2,14
CORRIENTES,EMPEDRADO,2020,48,0,1
CORRIENTES,GENERAL PAZ,2020,48,0,1
CORRIENTES,ITUZAINGO,2020,48,0,1
CORRIENTES,MERCEDES,2020,48,0,1
CORRIENTES,MONTE CASEROS,2020,48,0,1
