ADM1_NAME,date,temp_c,rh_mean,total_precipitation_sum
Kampaeng Phet,2023-09-01,26.361984397526385,86.97953532204767,0.4710840297668099
Kampaeng Phet,2023-10-01,25.914915067215986,85.4675911969727,0.23255842722346226
Kampaeng Phet,2023-11-01,25.178285927943875,76.21486791707088,0.024610296222528326
Kampaeng Phet,2023-12-01,24.564640980738545,68.67236778967664,0.002652170734259336
Kampaeng Phet,2024-01-01,24.528653734842464,66.40400858975846,0.020373403025684456
Kampaeng Phet,2024-02-01,26.688951354403287,58.80409147582041,0.0033239721265988995
Kampaeng Phet,2024-03-01,28.938986231426043,55.77731097686578,0.029253596851612437
Kampaeng Phet,2024-04-01,32.11805169732963,50.60842116055857,0.009113706329272293
Kampaeng Phet,2024-05-01,29.660507685323864,68.89644596542458,0.190285542742117
Kampaeng Phet,2024-06-01,27.39490647748272,82.63678308870811,0.3385521219355122
Kampaeng Phet,2024-07-01,26.58836967755292,85.70888219057193,0.30131648199182387
Kampaeng Phet,2024-08-01,26.91317994768815,84.91437170766119,0.29227161487428566
Kampaeng Phet,2024-09-01,26.73997928370585,84.87782693094435,0.25400896550767516
Kampaeng Phet,2024-10-01,26.342961999991473,82.4829229578651,0.17412238066092625
Kampaeng Phet,2024-11-01,25.007577661981202,75.34837777766002,0.025298133965202214
Kampaeng Phet,2024-12-01,23.79494982059009,67.89148569507513,0.0018955613026028803
Kampaeng Phet,2025-01-01,22.095595254180182,60.215937042518355,4.2577453872320636e-05
Kampaeng Phet,2025-02-01,25.47121197273202,61.930847100549435,0.027064951338036894
Kampaeng Phet,2025-03-01,28.339188150045572,55.507471103737,0.009703866527095413
Kampaeng Phet,2025-04-01,29.191834776984308,65.23767550845008,0.09143820552102032
Kampaeng Phet,2025-05-01,27.78196455170712,79.13871920581722,0.24010404228989027
Kampaeng Phet,2025-06-01,26.914990717272985,82.61383232674179,0.20982442592847594
Kampaeng Phet,2025-07-01,26.550648069510828,83.92347601465451,0.230800243897479
Kampaeng Phet,2025-08-01,26.69981757973744,82.01351826102771,0.2656039147365051
Kampaeng Phet,2025-09-01,26.128000807359285,87.00894048813984,0.2996605587711154
Kampaeng Phet,2025-10-01,25.83329614418443,82.96975559667554,0.14416978770078073
Kampaeng Phet,2025-11-01,22.87309605723408,79.96553719476938,0.1635954619817115
Kampaeng Phet,2025-12-01,22.667878739418825,74.19277993168858,0.015597577747992853
Kanchanaburi,2003-01-01,22.78838547513982,64.40583628443322,0.0049884298455527614
Kanchanaburi,2003-02-01,25.24067280021876,60.82364663478251,0.021426682727285287
